Timestamp(ms),Theta,Beta,FocusRatio
1780912581436,0.449378,0.049174,0.109427
1780912581452,0.449378,0.049174,0.109427
1780912581468,0.449388,0.0491252,0.109316
1780912581484,0.449379,0.0491741,0.109427
1780912581500,0.449388,0.0491252,0.109316
1780912581516,0.449379,0.0491741,0.109427
1780912581532,0.449405,0.0492264,0.109537
1780912581548,0.449379,0.0491741,0.109427
1780912581563,0.449405,0.0492264,0.109537
1780912581579,0.449405,0.0492264,0.109537
1780912581595,0.449379,0.0491741,0.109427
1780912581611,0.449379,0.0491741,0.109427
1780912581627,0.449405,0.0492264,0.109537
1780912581642,0.449405,0.0492264,0.109537
1780912581658,0.449378,0.049174,0.109427
1780912581674,0.449378,0.049174,0.109427
1780912581690,0.449405,0.0492264,0.109537
1780912581706,0.449379,0.0491741,0.109427
1780912581722,0.449379,0.0491741,0.109427
1780912581738,0.449379,0.0491741,0.109427
1780912581754,0.449389,0.0491253,0.109316
1780912581770,0.449379,0.0491741,0.109427
1780912581786,0.449379,0.0491741,0.109427
1780912581802,0.449379,0.0491741,0.109427
1780912581817,0.449379,0.0491741,0.109427
1780912581833,0.449379,0.0491741,0.109427
1780912581848,0.449379,0.0491741,0.109427
1780912581864,0.449405,0.0492264,0.109537
1780912581880,0.447474,0.0516504,0.115426
1780912581896,0.447474,0.0516503,0.115426
1780912581912,0.447441,0.0515931,0.115307
1780912581927,0.447444,0.0515396,0.115187
1780912581943,0.447474,0.0516503,0.115426
1780912581959,0.447474,0.0516503,0.115426
1780912581974,0.447474,0.0516503,0.115426
1780912581990,0.447442,0.0515932,0.115307
1780912582005,0.447442,0.0515932,0.115307
1780912582020,0.447442,0.0515932,0.115307
1780912582036,0.447474,0.0516504,0.115426
1780912582051,0.447444,0.0515397,0.115187
1780912582067,0.447474,0.0516504,0.115426
1780912582083,0.447445,0.0515398,0.115187
1780912582099,0.447475,0.0516504,0.115426
1780912582115,0.447475,0.0516504,0.115426
1780912582131,0.447475,0.0516504,0.115426
1780912582146,0.447445,0.0515398,0.115187
1780912582161,0.447475,0.0516504,0.115426
1780912582177,0.447445,0.0515398,0.115187
1780912582193,0.447475,0.0516504,0.115426
1780912582209,0.447475,0.0516504,0.115426
1780912582225,0.447475,0.0516504,0.115426
1780912582241,0.447475,0.0516504,0.115426
1780912582256,0.447442,0.0515933,0.115307
1780912582273,0.447475,0.0516504,0.115426
1780912582289,0.447475,0.0516504,0.115426
1780912582304,0.447442,0.0515933,0.115307
1780912582321,0.447442,0.0515933,0.115307
1780912582337,0.447475,0.0516504,0.115426
1780912582353,0.447445,0.0515398,0.115187
1780912582369,0.447442,0.0515933,0.115307
1780912582385,0.447445,0.0515398,0.115187
1780912582401,0.444862,0.0537127,0.12074
1780912582417,0.444863,0.0537128,0.12074
